rot_diff,rmsd
6.17717,6.3024
6.27659,6.64184
6.32294,7.02683
6.31482,7.43958
6.25248,7.86421
6.1378,8.28701
5.97427,8.69633
5.76684,9.08239
5.52183,9.43701
5.4566,9.75339
5.79468,10.026
6.09431,10.2503
6.3464,10.4228
6.5433,10.5409
6.67903,10.6029
6.74948,10.6079
6.79508,10.5558
6.91724,10.4474
7.1747,10.2843
7.48696,10.0688
7.70942,9.8044
7.83531,9.49532
7.86081,9.14694
7.78516,8.76583
7.61064,8.35992
7.34256,7.9387
6.98905,7.51346
6.76729,7.09754
6.95006,6.59683
6.97478,6.11038
6.92589,5.6802
6.80487,5.33441
6.6154,5.10159
6.36323,5.00492
6.05601,5.05516
5.88193,5.24662
5.98487,5.55937
6.12507,5.9658
6.21745,6.43718
6.25921,6.94758
6.24907,7.47515
6.18735,8.0021
6.07593,8.51401
5.91817,8.9992
5.71888,9.44813
5.74537,9.85302
6.07663,10.2075
6.36632,10.5064
6.60085,10.7455
6.77313,10.9219
6.8779,11.0331
6.912,11.0779
6.87439,11.0557
6.94335,10.9667
7.25535,10.8121
7.56956,10.5938
7.79211,10.3147
7.91624,9.97844
7.93816,9.5899
7.85723,9.15502
7.6759,8.68109
7.39967,8.177
7.03692,7.65366
6.85683,7.12449
6.89615,6.52453
6.87611,5.91377
6.78468,5.34796
6.62465,4.86282
6.40086,4.50133
6.12012,4.30678
5.79095,4.30792
5.55643,4.50457
5.73769,4.86771
5.91999,5.35399
6.05993,5.9205
6.15326,6.5316
6.19715,7.1598
6.19026,7.78422
6.13281,8.38884
6.02654,8.96112
5.87468,9.49102
5.98687,9.97044
6.30514,10.3927
6.57857,10.7525
6.78963,11.0453
6.93194,11.268
7.00116,11.4178
6.9952,11.4933
6.91423,11.4936
6.89174,11.4186
7.24306,11.2693
7.55328,11.0471
7.77155,10.7547
7.89126,10.3954
7.90876,9.97356
7.82353,9.49452
7.63816,8.96494
7.35826,8.39293
6.99234,7.7885
6.85343,7.16416
6.75253,6.48599
6.69122,5.77282
6.56199,5.09004
6.36875,4.47689
6.11737,3.98817
5.81548,3.69093
5.47224,3.64202
5.1927,3.85231
5.44312,4.27822
5.66757,4.85261
5.85516,5.51498
6.0002,6.22063
6.09828,6.93832
6.14643,7.64595
6.1432,8.32727
6.08866,8.96989
5.98449,9.56396
6.17339,10.1015
6.47326,10.576
6.72461,10.9821
6.90701,11.3153
7.01492,11.5723
7.04508,11.7503
6.99656,11.8478
6.87083,11.8637
6.76395,11.7978
7.13821,11.6508
7.43859,11.4242
7.64836,11.1203
7.76113,10.742
7.7735,10.2935
7.68508,9.77969
7.49856,9.20668
7.2196,8.58185
6.85666,7.91424
6.75719,7.21514
6.52355,6.483
6.42574,5.69607
6.26457,4.92647
6.04494,4.21332
5.77352,3.61788
5.45854,3.22841
5.10956,3.13587
4.82135,3.3675
5.11012,3.85954
5.37548,4.51595
5.60936,5.25987
5.80467,6.04093
5.95548,6.82683
6.0572,7.59589
6.10676,8.33258
6.10265,9.02511
6.06278,9.6641
6.29927,10.2419
6.5759,10.7521
6.80002,11.1894
6.94942,11.5495
7.01956,11.829
7.00831,12.0252
6.91603,12.1364
6.7455,12.1614
6.57988,12.1001
6.94398,11.953
7.229,11.7215
7.42627,11.4078
7.52981,11.0147
7.53648,10.5461
7.44608,10.0068
7.26134,9.40247
6.98788,8.73995
6.64861,8.02759
6.57105,7.27567
6.21617,6.51569
6.08771,5.68846
5.90146,4.87185
5.66306,4.10428
5.37976,3.44939
5.06014,3.00741
4.71392,2.89318
4.42785,3.1459
4.74879,3.68466
5.05258,4.39305
5.33,5.18552
5.57261,6.00985
5.77307,6.83411
5.92528,7.63729
6.02462,8.40448
6.06808,9.12428
6.08487,9.7876
6.36069,10.3869
6.60994,10.916
6.8025,11.3695
6.91557,11.7433
6.9457,12.0338
6.89198,12.2383
6.75605,12.3552
6.54203,12.3832
6.32633,12.3222
6.66627,12.1728
6.93085,11.9362
7.11203,11.6146
7.20432,11.2109
7.20491,10.7288
7.11378,10.1731
6.93371,9.54933
6.67016,8.86418
6.35847,8.12568
6.30064,7.3437
5.88682,6.58255
5.73769,5.7505
5.5364,4.93147
5.28906,4.16524
5.00317,3.51699
4.68741,3.08715
4.35137,2.98651
4.07226,3.24869
4.41965,3.79278
4.75487,4.50517
5.06777,5.30175
5.34883,6.13059
5.58954,6.95957
5.78257,7.76748
5.92545,8.53915
6.01219,9.26305
6.07044,9.92992
6.38198,10.5322
6.62181,11.0634
6.78264,11.5184
6.8596,11.8927
6.85034,12.183
6.75515,12.3864
6.57692,12.5013
6.32106,12.5265
6.05598,12.4619
6.36348,12.3081
6.59983,12.0663
6.75784,11.7388
6.83274,11.3286
6.82223,10.8396
6.72665,10.2765
6.55181,9.64513
6.30226,8.95224
6.01222,8.20614
5.98039,7.41698
5.85336,6.68057
5.74627,5.87814
5.59041,5.09959
5.39051,4.38738
5.15263,3.80626
4.88401,3.44467
4.59278,3.38573
4.3446,3.64583
4.72241,4.15896
5.08253,4.83283
5.41402,5.5934
5.70682,6.39106
5.95205,7.19339
6.14227,7.97827
6.27169,8.72973
6.33639,9.43556
6.35656,10.086
6.65142,10.6733
6.91774,11.1906
7.09974,11.6327
7.19189,11.9951
7.1914,12.2742
7.09828,12.4674
6.91535,12.5729
6.64816,12.5897
6.35533,12.5177
6.6337,12.3575
6.83636,12.1106
6.95716,11.7793
6.99245,11.3669
6.94115,10.8774
6.80481,10.3159
6.58757,9.68849
6.29603,9.00255
5.95801,8.26706
5.90894,7.49318
5.76147,6.80549
5.70259,6.06355
5.59889,5.36124
5.45351,4.74205
5.27086,4.26487
5.0565,3.99742
4.81693,3.99062
4.6053,4.24591
5.00882,4.71419
5.38857,5.32778
5.73303,6.02708
6.03175,6.76786
6.27565,7.5188
6.45733,8.25742
6.57128,8.96708
6.61404,9.63491
6.58559,10.2507
6.84591,10.8062
7.13433,11.2945
7.33448,11.7101
7.44028,12.0485
7.44851,12.3061
7.35894,12.4802
7.17427,12.5692
6.90011,12.5721
6.58501,12.489
6.83006,12.3206
6.99657,12.0687
7.07899,11.7358
7.07481,11.3253
6.98416,10.8418
6.8098,10.2907
6.55701,9.6788
6.23347,9.01422
5.849,8.30705
5.77353,7.56993
5.61394,6.9522
5.60798,6.29627
5.56157,5.69627
5.47614,5.19276
5.35427,4.83336
5.19966,4.66332
5.01701,4.70844
4.87463,4.96157
5.27018,5.3866
5.66371,5.93555
6.01512,6.56312
6.31373,7.23246
6.55048,7.91533
6.71819,8.59026
6.81175,9.24069
6.82834,9.85364
6.76745,10.4187
6.95954,10.9273
7.265,11.3726
7.47973,11.749
7.59721,12.0519
7.61388,12.278
7.52923,12.4246
7.34583,12.4901
7.06924,12.4739
6.7683,12.3761
6.94661,12.1979
7.0756,11.941
7.11962,11.6086
7.07731,11.2043
6.94998,10.7332
6.74148,10.2013
6.45814,9.6162
6.10856,8.98704
5.70336,8.32519
5.57829,7.6449
5.41526,7.11504
5.46531,6.56465
5.47961,6.08335
5.45772,5.70493
5.40031,5.46326
5.30913,5.38443
5.18693,5.47784
5.1296,5.7324
5.49854,6.12098
5.8996,6.60946
6.25172,7.16432
6.54422,7.7564
6.76822,8.3618
6.91692,8.96131
6.98581,9.53954
6.97279,10.084
6.87827,10.5847
6.98887,11.0333
7.30577,11.4231
7.53107,11.7485
7.65792,12.0054
7.68247,12.1904
7.60397,12.3013
7.42481,12.3367
7.15043,12.2962
6.87928,12.1802
6.9798,11.9903
7.07105,11.7287
7.07781,11.3988
6.99988,11.0049
6.83963,10.5526
6.60191,10.0487
6.29395,9.50158
5.92509,8.9215
5.50653,8.32107
5.32913,7.71592
5.17144,7.28815
5.27891,6.85685
5.35547,6.50258
5.39881,6.24996
5.4076,6.11963
5.38159,6.1234
5.32155,6.26091
5.35939,6.51974
5.68699,6.87894
6.08907,7.31377
6.43565,7.79961
6.71622,8.31415
6.92225,8.83816
7.0475,9.35548
7.08817,9.85267
7.04301,10.3186
6.9134,10.7441
6.933,11.1215
7.25542,11.4447
7.48695,11.7087
7.62056,11.9097
7.6522,12.0447
7.5809,12.1121
7.40882,12.1108
7.1412,12.0409
6.91458,11.9034
6.92864,11.7
6.98306,11.4338
6.95485,11.1085
6.84487,10.7291
6.65646,10.302
6.39534,9.83473
6.06943,9.33658
5.68863,8.81876
5.2645,8.2948
5.03363,7.78096
4.8899,7.46577
5.05444,7.16166
5.19294,6.93659
5.3012,6.80546
5.37592,6.77779
5.41483,6.85566
5.41677,7.03327
5.55702,7.29823
5.82979,7.6339
6.22636,8.02195
6.56132,8.44425
6.82449,8.88407
7.0079,9.32653
7.10596,9.75874
7.11571,10.1697
7.03685,10.5502
6.87178,10.8923
6.79475,11.1897
7.11547,11.4371
7.34871,11.6304
7.48628,11.7665
7.52399,11.8434
7.46071,11.8598
7.29835,11.8155
7.04184,11.7112
6.87312,11.5484
6.79468,11.3298
6.81429,11.0589
6.75446,10.7402
6.61698,10.3796
6.40604,9.98404
6.12804,9.56204
5.79141,9.12364
5.40637,8.68069
4.98461,8.24695
4.70505,7.83822
4.57918,7.64237
4.79872,7.46886
4.99695,7.37077
5.16784,7.35411
5.30621,7.41992
5.40786,7.56411
5.57074,7.77811
5.7165,8.05017
5.92261,8.36682
6.30731,8.71416
6.62491,9.07876
6.86576,9.44821
7.02256,9.81138
7.09053,10.1585
7.06762,10.4811
6.95452,10.7721
6.75467,11.0254
6.58189,11.2361
6.89016,11.4003
7.12055,11.5152
7.25914,11.5787
7.30175,11.5897
7.24706,11.5482
7.09675,11.4547
6.95564,11.311
6.75617,11.1194
6.58197,10.8834
6.56988,10.6077
6.48273,10.2975
6.32314,9.95975
6.09597,9.60222
5.80812,9.23413
5.46831,8.86605
5.08687,8.50986
4.67537,8.17863
4.35092,7.88614
4.24872,7.81282
4.51952,7.76939
4.77345,7.79301
5.0028,7.88237
5.25664,8.03264
5.49727,8.23607
5.69134,8.48293
5.83298,8.7624
5.96263,9.0634
6.32947,9.37519
6.6245,9.68771
6.83878,9.99185
6.96578,10.2795
7.00166,10.5437
6.94533,10.7783
6.7985,10.9784
6.56563,11.1399
6.29676,11.2596
6.58635,11.3353
6.80938,11.3655
6.94605,11.3497
6.9922,11.2883
7.00211,11.1822
6.9462,11.0336
6.79977,10.8453
6.56728,10.6211
6.29698,10.3656
6.25725,10.0846
6.1479,9.78483
5.97227,9.47401
5.73567,9.16095
5.4453,8.85542
5.10996,8.56797
4.73984,8.30965
4.34616,8.09142
3.98074,7.92345
4.00872,7.97253
4.38233,8.05536
4.73901,8.19329
5.06792,8.37954
5.35909,8.60553
5.60368,8.86165
5.79426,9.13795
5.92505,9.42465
5.99208,9.71251
6.31428,9.99306
6.58224,10.2587
6.76648,10.5029
6.86143,10.7198
6.8642,10.9048
6.77471,11.0538
6.59567,11.164
6.33252,11.233
6.0119,11.2597
6.31328,11.2435
6.5816,11.1847
6.76624,11.0844
6.86161,10.9446
6.8648,10.7681
6.77573,10.5586
6.59709,10.3206
6.33431,10.0596
5.99536,9.78198
5.90801,9.49516
5.78229,9.20735
5.59714,8.92763
5.3582,8.66566
5.07272,8.4314
4.74936,8.23461
4.39793,8.08417
4.02911,7.98739
3.67179,7.94918
3.92488,7.28803
4.35829,7.5409
4.77409,7.85709
5.15966,8.22033
5.5033,8.61438
5.79456,9.02407
6.02462,9.43574
6.18649,9.83743
6.27525,10.2188
6.47178,10.5711
6.73161,10.887
6.9018,11.1603
6.97717,11.386
6.95545,11.5603
6.83729,11.6802
6.71623,11.7439
6.54872,11.7503
6.29712,11.6993
6.4708,11.5918
6.73102,11.4293
6.90163,11.2148
6.97745,10.9517
6.95617,10.6448
6.83844,10.3
6.62784,9.92436
6.33076,9.52634
5.95621,9.11591
5.69573,8.70466
5.52552,8.30587
5.30228,7.93441
5.03278,7.60632
4.72522,7.33801
4.38891,7.14473
4.12242,7.03871
3.88983,7.02715
3.65384,7.11087
4.23423,7.42005
4.68929,7.78391
5.121,8.19228
5.51625,8.6274
5.86306,9.07318
6.15089,9.51555
6.37101,9.94241
6.51673,10.3435
6.58364,10.7102
6.63589,11.0354
6.86986,11.313
7.01429,11.5384
7.06481,11.708
7.08505,11.819
7.10896,11.8698
7.0361,11.8596
6.86866,11.7886
6.61173,11.6578
6.63503,11.4692
6.86939,11.2259
7.01424,10.9318
7.0652,10.5921
7.0207,10.2131
6.88211,9.80232
6.65363,9.36905
6.3422,8.9241
5.95726,8.48022
5.57328,8.05215
5.40667,7.65659
5.19494,7.31173
4.94453,7.0362
4.72631,6.84715
4.58524,6.75773
4.42399,6.77463
4.24745,6.89655
4.06098,7.11456
4.57262,7.53144
4.99931,7.99533
5.43869,8.48505
5.83546,8.98274
6.17757,9.47325
6.45464,9.94382
6.65827,10.3838
6.78226,10.7844
6.82286,11.1382
6.77884,11.4394
6.94142,11.6832
7.05906,11.8659
7.17209,11.9848
7.30674,12.0382
7.3421,12.0255
7.27708,11.9468
7.11366,11.8032
6.8568,11.5967
6.77983,11.3304
6.94107,11.0084
7.05913,10.6358
7.08541,10.2192
7.01911,9.76629
6.86225,9.2867
6.61959,8.7918
6.29848,8.29523
5.90869,7.81317
5.46204,7.36449
5.25856,6.97049
5.06468,6.65383
4.92448,6.43611
4.87637,6.3344
4.80273,6.35736
4.70578,6.503
4.58848,6.75919
4.45438,7.10675
4.94539,7.61978
5.27895,8.17142
5.71753,8.73115
6.10758,9.28206
6.43727,9.81029
6.69659,10.3045
6.87767,10.7553
6.97502,11.1551
6.98566,11.4976
6.9093,11.7779
6.94412,11.992
7.04745,12.1371
7.29172,12.2113
7.4397,12.2136
7.48689,12.144
7.43187,12.0034
7.27629,11.7937
7.0249,11.5176
6.91044,11.1789
6.9439,10.7826
7.03494,10.3349
7.03748,9.84323
6.95145,9.31687
6.77946,8.76703
6.52674,8.20739
6.20094,7.65465
5.81197,7.12911
5.37162,6.65498
5.08569,6.25985
4.92553,5.97242
4.97332,5.81789
4.99517,5.81164
4.99044,5.95433
4.95925,6.23164
4.90257,6.61896
4.82211,7.08764
5.2737,7.68323
5.51971,8.30923
5.94905,8.92727
6.32437,9.52193
6.63429,10.0808
6.8694,10.594
7.02257,11.0532
7.08914,11.4517
7.0671,11.7841
6.95711,12.0463
6.87788,12.2349
7.06519,12.3478
7.32034,12.3835
7.47987,12.3417
7.53894,12.2228
7.49575,12.0282
7.35162,11.7604
7.11091,11.4225
6.9584,11.019
6.8778,10.5553
6.9424,10.0382
6.92286,9.47607
6.81977,8.87908
6.63626,8.2598
6.3779,7.63395
6.05253,7.02128
5.67003,6.44674
5.24201,5.94125
4.89331,5.54097
4.87196,5.28315
4.98794,5.19722
5.0791,5.29414
5.14266,5.5616
5.1767,5.96936
5.18017,6.48004
5.15298,7.05772
5.54759,7.7205
5.71429,8.40653
6.12621,9.07083
6.47923,9.69969
6.76263,10.2822
6.96782,10.8095
7.08855,11.2744
7.12117,11.671
7.06469,11.9946
6.92082,12.2414
6.74471,12.4087
6.99491,12.4948
7.25709,12.4986
7.42605,12.4201
7.49667,12.2602
7.46679,12.0207
7.33734,11.704
7.11223,11.314
6.92226,10.8552
6.74476,10.3333
6.78433,9.75557
6.74503,9.13056
6.62808,8.46901
6.437,7.78432
6.1776,7.09361
5.85777,6.41928
5.48719,5.791
5.07713,5.24764
4.68727,4.8369
4.78648,4.60812
4.96792,4.59574
5.12561,4.80181
5.25479,5.19477
5.35151,5.72593
5.41286,6.3469
5.43696,7.01776
5.75874,7.73083
5.85677,8.46181
6.24365,9.16002
6.56747,9.81344
6.81841,10.4124
6.98885,10.9491
7.07361,11.4171
7.07013,11.811
6.97851,12.1267
6.80153,12.3608
6.54866,12.5111
6.83874,12.5759
7.10388,12.5546
7.27987,12.4475
7.36136,12.2556
7.34588,11.9809
7.2339,11.6261
7.02882,11.195
6.80312,10.6924
6.54882,10.1241
6.56551,9.49716
6.5094,8.8203
6.38218,8.10423
6.18772,7.36249
5.93192,6.61281
5.62255,5.87925
5.269,5.19551
4.88199,4.60893
4.47381,4.18175
4.6717,3.98016
4.91384,4.04425
5.13329,4.36056
5.3234,4.872
5.4784,5.51167
5.59357,6.22407
5.66543,6.96881
5.90075,7.71401
5.9647,8.47422
6.29778,9.19376
6.5864,9.86197
6.79992,10.4702
6.93186,11.0114
6.97822,11.4797
6.93758,11.8702
6.81118,12.179
6.60286,12.4031
6.31895,12.5405
6.60143,12.5899
6.86537,12.5507
7.04576,12.4233
7.13712,12.209
7.13667,11.9098
7.04444,11.5285
6.86321,11.0689
6.60459,10.5358
6.321,9.93491
6.29261,9.27317
6.22311,8.55902
6.08955,7.80286
5.896,7.01786
5.64832,6.22152
5.35403,5.43834
5.02207,4.70448
4.66252,4.07469
4.28628,3.62715
4.5311,3.44908
4.82735,3.58625
5.10191,4.00274
5.34643,4.6133
5.55349,5.33697
5.71682,6.116
5.83144,6.9122
6.02958,7.67039
6.06111,8.44357
6.34929,9.17161
6.59619,9.84477
6.7652,10.4551
6.85121,10.9959
6.8516,11.4617
6.76636,11.8479
6.59808,12.1509
6.35186,12.3679
6.03518,12.4968
6.29535,12.5366
6.55398,12.4869
6.73602,12.3481
6.83594,12.1214
6.85071,11.809
6.77988,11.4137
6.62561,10.9393
6.39257,10.3905
6.08784,9.77285
6.03581,9.09316
5.95521,8.35957
5.81618,7.58208
5.62297,6.77335
5.38142,5.95027
5.09887,5.13696
4.7839,4.37032
4.44607,3.7096
4.09563,3.24571
4.37414,3.08515
4.71627,3.27758
5.03759,3.76439
5.32834,4.43828
5.5797,5.21133
5.78404,6.02685
5.93514,6.84947
6.40666,7.60085
6.45759,8.37032
6.77108,9.09386
7.02362,9.76203
7.19157,10.3671
7.26984,10.9026
7.25604,11.3632
7.15061,11.7445
6.95673,12.0428
6.6803,12.2554
6.3297,12.3805
6.54021,12.4169
6.74516,12.3642
6.87399,12.223
6.92278,11.9945
6.89006,11.6808
6.77682,11.2848
6.637,10.8101
6.43911,10.2614
6.17439,9.6443
6.17769,8.96538
6.14124,8.23268
6.047,7.45599
5.89781,6.64774
5.69822,5.82451
5.45428,5.01008
5.17339,4.24125
4.86408,3.57809
4.53574,3.11478
4.81594,2.96306
5.15001,3.17244
5.45635,3.67651
5.72567,4.36257
5.9498,5.14227
6.12193,5.96023
6.28715,6.78238
6.69498,7.5068
6.77708,8.25562
7.11356,8.96146
7.36785,9.61462
7.53225,10.2072
7.60175,10.7325
7.57425,11.1853
7.45059,11.5609
7.23451,11.8558
6.93258,12.0671
6.5697,12.1931
6.71627,12.2324
6.87497,12.1848
6.95873,12.0506
6.96503,11.8311
6.89366,11.5284
6.7468,11.1452
6.57769,10.6853
6.41737,10.1533
6.20996,9.5546
6.27726,8.89603
6.28776,8.18561
6.24115,7.43328
6.13885,6.65162
5.98396,5.85746
5.78117,5.07467
5.53666,4.3395
5.25783,3.70903
4.96535,3.26852
5.23112,3.11503
5.55749,3.29353
5.84891,3.75236
6.09653,4.39362
6.29282,5.13418
6.43184,5.91894
6.55743,6.71288
6.88578,7.39024
7.02822,8.10126
7.36634,8.77607
7.61845,9.4041
7.7769,9.97681
7.83688,10.4872
7.79657,10.9295
7.6572,11.299
7.42299,11.5919
7.10105,11.8053
6.76895,11.937
6.81429,11.9859
6.92575,11.9515
6.96458,11.834
6.92961,11.6347
6.8219,11.3554
6.64473,10.9989
6.4495,10.5689
6.328,10.0699
6.21806,9.50758
6.33147,8.88858
6.3903,8.22119
6.39275,7.51557
6.33876,6.78466
6.22995,6.04555
6.06964,5.3219
5.86268,4.64794
5.61537,4.07366
5.39948,3.66726
5.60288,3.50158
5.91235,3.61491
6.17994,3.98043
6.39753,4.5283
6.55851,5.18761
6.658,5.90479
6.73779,6.64303
6.97328,7.25371
7.18742,7.90978
7.52175,8.5401
7.76779,9.13277
7.91809,9.67829
7.96808,10.1689
7.91625,10.5984
7.76416,10.9615
7.51643,11.2541
7.18058,11.473
6.90405,11.6159
6.8313,11.6813
6.89596,11.6685
6.89134,11.5776
6.8176,11.4096
6.67696,11.1662
6.47369,10.8501
6.2563,10.4648
6.17372,10.0147
6.17929,9.50531
6.3387,8.94342
6.44576,8.33727
6.4972,7.69707
6.49147,7.03568
6.42873,6.36973
6.3109,5.72136
6.14155,5.12058
5.92583,4.60761
5.80403,4.23258
5.91992,4.04661
6.20379,4.08139
6.43938,4.3306
6.61954,4.75401
6.73879,5.29909
6.79353,5.91838
6.82274,6.57497
6.95481,7.10034
7.24983,7.68446
7.57506,8.2567
7.81135,8.80367
7.95154,9.31462
7.99138,9.78082
7.92965,10.1952
7.76822,10.5519
7.51201,10.8463
7.16877,11.0747
6.97088,11.2344
6.81298,11.3235
6.7865,11.341
6.74125,11.2868
6.63239,11.1613
6.46322,10.966
6.23888,10.7034
6.00398,10.3765
5.95922,9.98964
6.09482,9.5479
6.29872,9.05778
6.45244,8.52716
6.55132,7.96575
6.59234,7.38554
6.57427,6.80163
6.49765,6.23317
6.36481,5.70455
6.17978,5.24615
6.1667,4.89341
6.22146,4.68194
6.42297,4.63775
6.61936,4.76683
6.75581,5.05226
6.8282,5.46185
6.83432,5.95913
6.80972,6.51087
6.83094,6.93383
7.21357,7.4294
7.52465,7.92993
7.7478,8.42069
7.87623,8.8896
7.90606,9.32676
7.83636,9.72402
7.66927,10.0747
7.40985,10.3734
7.06597,10.6157
6.96742,10.7983
6.80611,10.9188
6.60071,10.9756
6.51886,10.9679
6.37961,10.8959
6.18719,10.7604
5.94744,10.5633
5.70018,10.3073
5.69101,9.99577
5.96723,9.63347
6.21275,9.22605
6.41016,8.78054
6.55346,8.30546
6.63831,7.81119
6.66214,7.31039
6.62421,6.81851
6.52567,6.35422
6.36953,5.93968
6.4765,5.5998
6.53901,5.35994
6.56324,5.24151
6.71441,5.25633
6.80222,5.40287
6.82402,5.66677
6.77913,6.02527
6.6991,6.4528
6.71092,6.75845
7.07973,7.14961
7.37207,7.56477
7.57907,7.9886
7.69445,8.4079
7.71471,8.81149
7.63923,9.18995
7.47031,9.53546
7.21306,9.84149
6.97951,10.1027
6.89378,10.3149
6.73724,10.4748
6.51463,10.5799
6.23272,10.6287
6.06693,10.6205
5.85724,10.5555
5.6082,10.4346
5.35414,10.2595
5.47975,10.0329
5.80039,9.75833
6.08339,9.44042
6.32018,9.08477
6.50357,8.69825
6.628,8.28914
6.68967,7.86732
6.68673,7.44452
6.61926,7.03457
6.59014,6.65339
6.724,6.31875
6.79221,6.04928
6.79267,5.86263
6.72539,5.7727
6.75734,5.78675
6.72636,5.9036
6.62964,6.11399
6.49426,6.40272
6.50979,6.57906
6.85237,6.85109
7.12193,7.16733
7.31028,7.51326
7.41171,7.87519
7.42314,8.24075
7.34423,8.59911
7.17737,8.94088
6.92762,9.25807
6.82596,9.54397
6.75219,9.79298
6.60844,10.0006
6.39908,10.1631
6.13047,10.2779
5.81075,10.3431
5.4834,10.3577
5.23148,10.3214
4.97636,10.2349
5.24915,10.0994
5.59935,9.9173
5.91458,9.69155
6.18525,9.42619
6.40316,9.12619
6.56169,8.79761
6.65603,8.44771
6.68332,8.08505
6.64272,7.71962
6.75553,7.36293
6.90171,7.02793
6.97337,6.72875
6.96833,6.48002
6.88676,6.29564
6.73112,6.18716
6.53821,6.16193
6.39038,6.22172
6.20141,6.36236
6.25086,6.40098
6.56256,6.54099
6.80598,6.74511
6.97375,7.00185
7.06075,7.29833
7.06437,7.62149
6.98447,7.95888
6.8235,8.29917
6.61047,8.63229
6.62588,8.94949
6.5711,9.24324
6.44779,9.5072
6.2597,9.73607
6.01253,9.92554
5.71379,10.0722
5.37255,10.1736
4.99916,10.228
4.64171,10.2345
5.02038,10.1929
5.39439,10.1041
5.73558,9.96936
6.03361,9.79111
6.27943,9.57246
6.46558,9.31748
6.5864,9.03116
6.63823,8.71959
6.64028,8.38995
6.87317,8.05065
7.02836,7.71142
7.10114,7.38325
7.08929,7.07831
6.99319,6.80958
6.81574,6.59008
6.56233,6.43181
6.24065,6.34429
5.89148,6.33313
6.44623,6.22995
6.58218,6.22772
6.73299,6.30727
6.87884,6.46325
6.95139,6.6858
6.94843,6.96216
6.87004,7.27836
6.71861,7.62048
6.64642,7.97549
6.6845,8.33167
6.65517,8.67873
6.55932,9.00777
6.39987,9.31123
6.18165,9.58273
5.91129,9.817
5.597,10.0098
5.24831,10.1576
5.02979,10.2582
5.30552,10.3098
5.55571,10.3116
5.851,10.2636
6.16902,10.1665
6.43529,10.022
6.64172,9.83239
6.78203,9.601
6.85199,9.33203
6.99378,9.03069
7.23864,8.70326
7.39927,8.35722
7.4708,8.00137
7.45104,7.6459
7.3406,7.30242
7.14284,6.98389
6.86376,6.70416
6.51182,6.47727
6.246,6.31609
6.67183,6.072
6.75656,5.92102
6.77493,5.86511
6.72637,5.90866
6.76365,6.04825
6.75555,6.27343
6.68111,6.569
6.54258,6.91764
6.61098,7.302
6.67673,7.70597
6.67854,8.11531
6.61634,8.51771
6.49204,8.90271
6.30939,9.2615
6.07395,9.58669
5.79287,9.87219
5.47466,10.113
5.39598,10.3053
5.67615,10.4458
5.92273,10.5326
6.12826,10.5644
6.28648,10.5406
6.54271,10.4616
6.76147,10.3286
6.91371,10.1436
6.99481,9.90954
7.26575,9.63016
7.51756,9.3103
7.67989,8.95591
7.74782,8.57416
7.71929,8.17365
7.59516,7.7646
7.3792,7.35902
7.07797,6.97091
6.70061,6.61611
6.52074,6.31185
6.80677,5.93312
6.83983,5.63202
6.80578,5.43264
6.70565,5.35261
6.54249,5.39967
6.49159,5.56924
6.42341,5.84584
6.35067,6.20747
6.50522,6.6303
6.60282,7.0918
6.6405,7.57222
6.61713,8.05493
6.5334,8.52612
6.39187,8.9744
6.19683,9.39038
5.9542,9.76631
5.71955,10.0958
5.73303,10.3738
6.00774,10.5962
6.24445,10.7598
6.43213,10.8624
6.56506,10.9026
6.63922,10.8799
6.82119,10.7947
6.97741,10.648
7.10885,10.4418
7.44793,10.179
7.70144,9.86338
7.86169,9.49983
7.9238,9.09434
7.88589,8.65422
7.74912,8.18838
7.51764,7.70761
7.19846,7.225
6.84648,6.75636
6.7114,6.32056
6.84695,5.81904
6.82943,5.37304
6.74542,5.02714
6.59745,4.81435
6.39003,4.75928
6.16455,4.86894
6.10477,5.12964
6.1483,5.51285
6.33236,5.98481
6.46501,6.51364
6.54222,7.07247
6.56165,7.63965
6.52272,8.19802
6.42659,8.73392
6.2762,9.23635
6.0761,9.69639
5.97848,10.1067
6.02825,10.4615
6.29023,10.7558
6.5111,10.986
6.67512,11.1491
6.77733,11.2432
6.81461,11.2673
6.81908,11.221
6.97122,11.1049
7.19694,10.9203
7.53478,10.6695
7.78471,10.3556
7.93914,9.98267
7.99339,9.55589
7.9458,9.08158
7.79782,8.5675
7.55394,8.02319
7.22157,7.46041
6.95385,6.89382
6.80696,6.34191
6.79116,5.73479
6.7257,5.157
6.59569,4.66947
6.40507,4.31986
6.15963,4.15473
5.86682,4.20097
5.73487,4.45068
5.88232,4.86595
6.09765,5.39791
6.26748,6.00189
6.38667,6.64262
6.4516,7.29358
6.46029,7.93495
6.41249,8.55155
6.30965,9.13152
6.15488,9.66536
6.1826,10.1453
6.27082,10.5651
6.51505,10.9196
6.71456,11.2046
6.84986,11.417
6.91683,11.5545
6.91344,11.6156
6.8398,11.5997
6.89531,11.5069
7.19372,11.3382
7.52367,11.0954
7.76483,10.7812
7.9099,10.3992
7.95447,9.95384
7.89718,9.45076
7.73977,8.89683
7.48702,8.30044
7.1466,7.672
6.9555,7.02459
6.80451,6.37512
6.64109,5.68431
6.53178,4.9964
6.36113,4.38344
6.13433,3.9035
5.85826,3.62672
5.5413,3.60905
5.32493,3.85454
5.5608,4.31211
5.8082,4.91144
6.01623,5.59228
6.17858,6.31119
