design name, Legal placement of GU-pairs, Direction of GC-pairs in multiloops, 1-1 Loop Energy V1, Tetraloop similarity, Loops & Stacks, Energy Limit in Tetraloops, Closing GC pairs in 3-1 internal loops, Eli Blue line, Mismatch, Clean plot  stack caps  and safe GC, No Blue Nucleotides in Hook Area, Direction of GC-pairs in multiloops + neckarea, Loop pattern for small multiloops, The 1-1 Loop V1, Berex Loop Basic, Repetition, Green and blue nucleotides a strand + Strong middle half, G's in place of the last A's on the right hand side of any end loop, Ding quad energy, Twisted Basepairs, JP-Stratmark, Eli Green line, Double AU-pair strategy, Tests by Region - boundaries, Multiloop similarity, No blue nucleotides in multiloop ring, Tests by Region - loops, Wrong Direction of GC-pairs in multiloops, Eli Red line, [Example] 60% of pairs should be GC pairs, Tetraloop Pattern, A basic test, Tetraloop blues, Only As in the loops, GC-pairs in junctions, Test by kkohli, Clean Dot Plot, Berex Test, Numbers of yellow nucleotides pr length of string, deivad's strategy, chemical reactivity score
GOOD SOLUTION, 82.180545, 89.334365, 80.000000, 100.000000, 92.015728, 100.000000, N/A, 100.000000, 81.814115, 82.642331, 100.000000, 89.334365, 84.050636, 82.675097, 81.870037, 86.035769, 100.000000, 83.000000, 81.077367, 100.000000, 81.346101, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 82.000000, 94.960352, 100.000000, 89.275454, 84.953125, 88.771398, 100.000000, 83.000000, 95.691211, 100.000000, 99.948547, 88.018775, 100.000000, 86.995644, 91.000000
Mod of Quasispecies design Fragments of old winners v2, 82.931289, 89.334365, 83.492505, 100.000000, 93.341323, 100.000000, N/A, 100.000000, 82.911717, 87.289811, 100.000000, 89.334365, 85.659576, 82.483287, 83.542070, 74.465941, 87.360254, 83.000000, 80.352331, 98.000000, 81.346101, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 82.000000, 94.960352, 100.000000, 89.275454, 84.953125, 90.249375, 100.000000, 81.000000, 95.691211, 100.000000, 99.936684, 86.069641, 93.052676, 87.804488, 83.000000
Combo - improved, 82.180545, 89.334365, 83.492505, 100.000000, 91.001187, 100.000000, N/A, 100.000000, 82.299356, 86.166022, 100.000000, 89.334365, 84.050636, 82.483287, 83.542070, 80.538632, 87.360254, 83.000000, 80.308644, 97.000000, 82.953136, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 79.000000, 94.960352, 100.000000, 89.275454, 84.953125, 86.955671, 100.000000, 81.000000, 91.382422, 100.000000, 99.949818, 86.719352, 100.000000, 87.882763, 90.000000
EteRNA ensemble design 0 (sparse 5), 82.180545, 89.334365, 80.000000, 60.000000, 91.972399, 91.696742, N/A, 100.000000, 84.033974, 83.686629, 100.000000, 89.334365, 85.659576, 82.675097, 81.870037, 80.161531, 100.000000, 80.000000, 79.148966, 97.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 83.000000, 94.960352, 100.000000, 86.049647, 100.000000, 79.020695, 100.000000, 86.000000, 95.691211, 89.522982, 99.914189, 88.641233, 93.052676, 85.292149, 95.000000
EteRNA ensemble design 1 (sparse 5), 82.180545, 83.450471, 80.000000, 60.000000, 87.083100, 83.393483, N/A, 100.000000, 82.455367, 80.639372, 100.000000, 83.450471, 81.474938, 82.675097, 81.870037, 83.991035, 100.000000, 80.000000, 73.754716, 95.000000, 82.953136, 100.000000, 85.594336, 97.000000, 100.000000, 100.000000, 73.000000, 87.400879, 100.000000, 84.544271, 100.000000, 77.038926, 100.000000, 86.000000, 95.691211, 87.818480, 99.852213, 87.892082, 100.000000, 82.561277, 96.000000
EteRNA ensemble design 2 (sparse 5), 82.180545, 83.726009, 80.000000, 60.000000, 90.500423, 83.393483, N/A, 100.000000, 83.528509, 81.549047, 100.000000, 83.726009, 82.762787, 82.675097, 81.870037, 90.583776, 87.360254, 81.000000, 78.858572, 97.000000, 81.346101, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 64.000000, 92.440527, 100.000000, 86.383351, 89.968750, 88.704793, 100.000000, 84.000000, 95.691211, 90.009691, 99.656631, 89.218757, 93.052676, 87.074866, 91.000000
EteRNA ensemble design 3 (sparse 5), 82.180545, 78.117653, 80.000000, 100.000000, 88.251546, 75.090225, N/A, 100.000000, 85.608151, 81.291285, 100.000000, 78.117653, 80.670468, 82.675097, 81.870037, 85.629875, 100.000000, 80.000000, 77.176877, 97.000000, 82.953136, 100.000000, 92.797168, 99.000000, 100.000000, 100.000000, 75.000000, 89.920703, 100.000000, 89.275454, 100.000000, 81.940573, 100.000000, 86.000000, 95.691211, 87.818480, 99.713084, 89.390385, 93.052676, 83.109204, 87.000000
EteRNA ensemble design 4 (L2), 82.180545, 88.783289, 80.000000, 60.000000, 84.956463, 83.393483, N/A, 100.000000, 83.778320, 81.139761, 100.000000, 88.783289, 81.474938, 82.675097, 81.870037, 78.284107, 100.000000, 80.000000, 73.029680, 95.000000, 81.346101, 100.000000, 85.594336, 99.000000, 100.000000, 100.000000, 79.000000, 84.881055, 100.000000, 86.383351, 100.000000, 80.548861, 100.000000, 86.000000, 95.691211, 90.009691, 99.860543, 87.892082, 86.105352, 85.322716, 96.000000
EteRNA ensemble design 5 (L2), 82.180545, 83.450471, 80.000000, 60.000000, 83.325299, 91.696742, N/A, 100.000000, 89.041048, 84.596393, 100.000000, 83.450471, 80.670468, 82.675097, 81.870037, 86.828928, 100.000000, 80.000000, 75.683118, 91.000000, 82.953136, 84.513086, 92.797168, 97.000000, 100.000000, 100.000000, 78.000000, 87.400879, 84.689258, 97.877604, 100.000000, 95.758298, 100.000000, 86.000000, 95.691211, 98.295498, 99.843909, 88.867367, 79.158028, 85.857789, 86.000000
EteRNA ensemble design 6 (L2), 82.180545, 83.174933, 80.000000, 100.000000, 85.471573, 100.000000, N/A, 100.000000, 77.007737, 81.377568, 100.000000, 83.174933, 79.382619, 82.675097, 81.870037, 82.506484, 100.000000, 80.000000, 76.842796, 95.000000, 81.346101, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 71.000000, 82.361230, 100.000000, 84.544271, 100.000000, 79.548902, 100.000000, 86.000000, 95.691211, 90.009691, 99.924040, 87.892082, 93.052676, 86.105469, 93.000000
EteRNA ensemble design 7 (L2), 82.180545, 83.726009, 80.000000, 60.000000, 91.261938, 83.393483, N/A, 87.809766, 75.484087, 82.458475, 100.000000, 83.726009, 82.762787, 82.675097, 81.870037, 82.541008, 87.360254, 81.000000, 72.348331, 95.000000, 81.346101, 100.000000, 85.594336, 99.000000, 100.000000, 100.000000, 70.000000, 92.440527, 100.000000, 82.823841, 89.968750, 76.901874, 100.000000, 84.000000, 95.691211, 90.009691, 99.899456, 89.191504, 93.052676, 85.191784, 93.000000
EteRNA ensemble design 08 (conventional), 82.180545, 83.726009, 80.000000, 0.000000, 84.559324, 83.393483, N/A, 100.000000, 79.400814, 78.925685, 94.217676, 83.726009, 83.567257, 82.675097, 81.870037, 81.243045, 62.080762, 80.000000, 77.089503, 96.000000, 79.739067, 84.513086, 100.000000, 99.000000, 100.000000, 100.000000, 66.000000, 92.440527, 84.689258, 89.831627, 100.000000, 85.180146, 100.000000, 86.000000, 82.764844, 89.463664, 99.895756, 89.390385, 93.052676, 85.948918, 93.000000
EteRNA ensemble design 09 (conventional), 82.180545, 83.726009, 80.000000, 0.000000, 84.951001, 83.393483, N/A, 100.000000, 84.285198, 79.682408, 100.000000, 83.726009, 82.762787, 82.675097, 81.870037, 86.259106, 100.000000, 80.000000, 75.639431, 97.000000, 81.346101, 100.000000, 92.797168, 100.000000, 100.000000, 100.000000, 71.000000, 92.440527, 100.000000, 93.279903, 100.000000, 89.651220, 100.000000, 86.000000, 87.073633, 90.009691, 99.909890, 89.417638, 79.158028, 84.418267, 95.000000
EteRNA ensemble design 10 (conventional), 82.180545, 83.726009, 80.000000, 60.000000, 80.745119, 83.393483, N/A, 87.809766, 77.335554, 79.549669, 94.217676, 83.726009, 83.567257, 82.675097, 81.870037, 75.157333, 36.801270, 80.000000, 73.667342, 93.000000, 79.739067, 84.513086, 85.594336, 98.000000, 100.000000, 100.000000, 75.000000, 92.440527, 84.689258, 95.496652, 100.000000, 92.935234, 100.000000, 86.000000, 82.764844, 86.054660, 99.874448, 89.417638, 79.158028, 84.572208, 90.000000
EteRNA ensemble design 11 (conventional), 82.180545, 84.001547, 80.000000, 0.000000, 84.951001, 83.393483, N/A, 100.000000, 77.315330, 79.878809, 100.000000, 84.001547, 84.855106, 82.675097, 81.870037, 84.179848, 87.360254, 80.000000, 78.292868, 96.000000, 81.346101, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 67.000000, 97.480176, 100.000000, 93.279903, 100.000000, 90.292065, 100.000000, 86.000000, 82.764844, 90.009691, 99.837053, 89.417638, 93.052676, 87.645355, 88.000000
Wild Cross - 2, 79.160454, 78.117653, 83.492505, 100.000000, 88.278134, 100.000000, N/A, 100.000000, 78.633853, 80.199191, 100.000000, 78.117653, 81.474938, 82.483287, 83.542070, 82.924242, 100.000000, 83.000000, 80.946306, 100.000000, 82.953136, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 83.000000, 89.920703, 100.000000, 89.275454, 84.953125, 90.623201, 100.000000, 80.000000, 91.382422, 98.295498, 99.922597, 85.390281, 93.052676, 84.103957, 90.000000
Mod of JerryP70, 82.180545, 89.334365, 83.492505, 100.000000, 93.268402, 100.000000, N/A, 100.000000, 82.149186, 86.182559, 100.000000, 89.334365, 85.659576, 82.483287, 83.542070, 74.441056, 100.000000, 83.000000, 78.902259, 98.000000, 82.953136, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 76.000000, 94.960352, 100.000000, 86.049647, 84.953125, 85.370887, 100.000000, 81.000000, 95.691211, 100.000000, 99.954234, 87.269623, 100.000000, 87.126103, 92.000000
RNase P Inspired, 82.180545, 89.058827, 80.000000, 60.000000, 88.827113, 91.696742, N/A, 100.000000, 85.914332, 84.962350, 100.000000, 89.058827, 83.567257, 82.675097, 81.870037, 77.803030, 87.360254, 80.000000, 79.105279, 94.000000, 81.346101, 84.513086, 100.000000, 97.000000, 100.000000, 100.000000, 69.000000, 89.920703, 84.689258, 92.501260, 100.000000, 88.379756, 100.000000, 86.000000, 95.691211, 90.009691, 99.941622, 89.417638, 93.052676, 87.042162, 91.000000
Mod of brourds 1 st round - , 82.180545, 89.334365, 83.492505, 100.000000, 91.451077, 100.000000, N/A, 100.000000, 81.458819, 87.321206, 100.000000, 89.334365, 84.050636, 82.483287, 83.542070, 85.252249, 100.000000, 83.000000, 79.148966, 96.000000, 84.560171, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 79.000000, 94.960352, 100.000000, 92.501260, 84.953125, 89.021089, 100.000000, 81.000000, 95.691211, 100.000000, 99.945067, 86.169081, 93.052676, 88.404598, 92.000000
Unique Stacks, 83.802029, 100.000000, N/A, 100.000000, 88.601839, 100.000000, N/A, 100.000000, 82.483990, 86.940025, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 83.409310, 100.000000, 84.000000, 80.989993, 98.000000, 84.560171, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 80.000000, 77.321582, 100.000000, 97.877604, 79.937500, 97.930107, 100.000000, 81.000000, 87.073633, 97.808789, 99.937247, 90.000919, 93.233911, 95.644610, 91.000000
Aldo's Inspiration, 86.822120, 89.334365, N/A, 60.000000, 91.748121, 91.696742, N/A, 100.000000, 79.438840, 87.139572, 100.000000, 89.334365, N/A, 80.000000, 81.870037, 85.436494, 100.000000, 80.000000, 81.077367, 100.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 69.000000, 82.361230, 100.000000, 94.173900, 100.000000, 81.621653, 100.000000, 86.000000, 95.691211, 85.993429, 99.896569, 91.946086, 93.233911, 91.291726, 95.000000
G-C pairs in multloops in same direction, 86.822120, 52.004641, N/A, 100.000000, 90.261266, 100.000000, N/A, 100.000000, 82.510752, 86.929892, 100.000000, 52.004641, N/A, 80.000000, 81.870037, 76.878415, 100.000000, 84.000000, 81.077367, 100.000000, 87.774240, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 77.000000, 100.000000, 100.000000, 97.877604, 79.937500, 95.321359, 100.000000, 82.000000, 95.691211, 97.808789, 99.934541, 91.266444, 100.000000, 91.429243, 83.000000
Fisker's Binding branches, 86.822120, 100.000000, N/A, 100.000000, 92.646722, 100.000000, N/A, 100.000000, 82.142277, 86.106025, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 79.211180, 100.000000, 84.000000, 81.077367, 100.000000, 87.774240, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 87.000000, 77.321582, 100.000000, 94.173900, 79.937500, 92.777157, 100.000000, 82.000000, 95.691211, 97.808789, 99.949458, 92.139433, 100.000000, 93.177391, 83.000000
NUPACK design 01, 86.822120, 94.667182, N/A, 40.000000, 79.686579, 91.696742, N/A, 100.000000, 79.305030, 89.483207, 100.000000, 94.667182, N/A, 80.000000, 81.870037, 87.500580, 100.000000, 82.000000, 81.077367, 96.000000, 86.167206, 100.000000, 100.000000, 96.000000, 100.000000, 100.000000, 84.000000, 79.841406, 100.000000, 91.011285, 79.937500, 91.123070, 100.000000, 71.000000, 95.691211, 97.808789, 99.253901, 79.394276, 79.701732, 85.238829, 80.000000
NUPACK design 02, 86.822120, 94.667182, N/A, 100.000000, 74.864460, 83.393483, N/A, 100.000000, 79.331792, 93.654238, 100.000000, 94.667182, N/A, 80.000000, 81.870037, 90.810642, 100.000000, 81.000000, 81.077367, 96.000000, 87.774240, 100.000000, 100.000000, 96.000000, 100.000000, 100.000000, 54.000000, 79.841406, 100.000000, 87.307581, 79.937500, 85.656226, 100.000000, 72.000000, 95.691211, 97.808789, 99.803851, 80.756647, 79.701732, 85.996437, 80.000000
NUPACK design 03, 86.822120, 100.000000, N/A, 60.000000, 71.621655, 91.696742, N/A, 100.000000, 83.282903, 93.060591, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 84.157014, 100.000000, 80.000000, 81.077367, 93.000000, 86.167206, 84.513086, 100.000000, 94.000000, 100.000000, 83.428223, 40.000000, 77.321582, 84.689258, 87.307581, 79.937500, 82.923950, 100.000000, 70.000000, 95.691211, 97.808789, 99.645342, 80.561957, 72.935642, 84.650217, 81.000000
NUPACK design 04, 86.822120, 94.667182, N/A, 60.000000, 68.489918, 100.000000, N/A, 100.000000, 78.669250, 94.638499, 100.000000, 94.667182, N/A, 80.000000, 81.870037, 79.630194, 100.000000, 81.000000, 81.033680, 94.000000, 87.774240, 84.513086, 100.000000, 95.000000, 100.000000, 72.380371, 60.000000, 79.841406, 84.689258, 83.603877, 79.937500, 82.699357, 100.000000, 70.000000, 91.382422, 97.808789, 99.737802, 80.112667, 72.935642, 90.798305, 83.000000
ViennaRNA design 01, 75.600521, 77.842115, N/A, 40.000000, 85.635730, 83.393483, N/A, 100.000000, 81.673821, 73.499105, 88.435352, 77.842115, N/A, 80.000000, 81.870037, 80.858507, 100.000000, 81.000000, 80.858932, 99.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 88.952148, 75.000000, 72.281934, 100.000000, 86.766493, 79.937500, 81.254355, 100.000000, 71.000000, 61.220898, 85.102551, 98.180599, 82.497555, 86.467821, 81.514347, 75.000000
ViennaRNA design 02, 83.802029, 56.235307, N/A, 60.000000, 87.115975, 100.000000, N/A, 100.000000, 77.285330, 77.348082, 100.000000, 56.235307, N/A, 80.000000, 81.870037, 76.926360, 87.360254, 80.000000, 79.017905, 96.000000, 87.774240, 84.513086, 100.000000, 96.000000, 100.000000, 100.000000, 66.000000, 77.321582, 84.689258, 90.470197, 79.937500, 87.097183, 100.000000, 71.000000, 78.456055, 91.286790, 98.550598, 83.927897, 86.467821, 80.259070, 72.000000
ViennaRNA design 03, 83.802029, 66.900942, N/A, 0.000000, 87.886897, 91.696742, N/A, 100.000000, 78.476729, 76.404938, 88.435352, 66.900942, N/A, 80.000000, 81.870037, 84.637095, 100.000000, 83.000000, 80.902619, 98.000000, 87.774240, 100.000000, 100.000000, 98.000000, 100.000000, 94.476074, 65.000000, 72.281934, 100.000000, 86.766493, 79.937500, 76.582039, 100.000000, 70.000000, 74.147266, 92.207543, 99.050438, 84.327871, 93.233911, 86.155849, 71.000000
ViennaRNA design 04, 86.822120, 71.958221, N/A, 40.000000, 77.936258, 83.393483, N/A, 100.000000, 83.211247, 74.688773, 94.217676, 71.958221, N/A, 80.000000, 81.870037, 87.054123, 74.720508, 81.000000, 80.815245, 95.000000, 86.167206, 69.026172, 100.000000, 96.000000, 100.000000, 83.428223, 69.000000, 64.722461, 69.378516, 86.766493, 79.937500, 76.250639, 100.000000, 69.000000, 65.529687, 79.648093, 98.733146, 82.541150, 93.233911, 72.266215, 68.000000
EteRNA ensemble design 01 (conventional), 86.822120, 67.452018, N/A, 100.000000, 85.067657, 66.786966, N/A, 100.000000, 80.284211, 81.713414, 100.000000, 67.452018, N/A, 80.000000, 81.870037, 91.163057, 100.000000, 80.000000, 78.886843, 94.000000, 81.346101, 100.000000, 100.000000, 94.000000, 100.000000, 100.000000, 76.000000, 82.361230, 100.000000, 90.470197, 100.000000, 79.741545, 100.000000, 86.000000, 69.838477, 79.837733, 99.810137, 91.216478, 100.000000, 89.192006, 77.000000
EteRNA ensemble design 02 (conventional), 86.822120, 57.061921, N/A, 40.000000, 87.396183, 91.696742, N/A, 100.000000, 83.973582, 82.046216, 94.217676, 57.061921, N/A, 80.000000, 81.870037, 85.357284, 87.360254, 82.000000, 77.089503, 95.000000, 84.560171, 84.513086, 100.000000, 95.000000, 100.000000, 100.000000, 77.000000, 92.440527, 84.689258, 94.173900, 84.953125, 85.956041, 100.000000, 81.000000, 78.456055, 94.816342, 99.570143, 91.506670, 79.701732, 87.556514, 74.000000
EteRNA ensemble design 03 (conventional), 86.822120, 66.900942, N/A, 40.000000, 86.513643, 83.393483, N/A, 100.000000, 82.093068, 81.506327, 100.000000, 66.900942, N/A, 80.000000, 81.870037, 92.162304, 100.000000, 80.000000, 80.902619, 98.000000, 86.167206, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 74.000000, 72.281934, 100.000000, 90.470197, 100.000000, 75.567368, 100.000000, 86.000000, 74.147266, 82.463877, 99.660884, 91.216478, 86.467821, 87.605169, 78.000000
EteRNA ensemble design 04 (conventional), 86.822120, 78.393191, N/A, 40.000000, 82.955296, 75.090225, N/A, 100.000000, 83.724598, 83.231131, 94.217676, 78.393191, N/A, 80.000000, 81.870037, 84.131139, 100.000000, 80.000000, 80.902619, 97.000000, 82.953136, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 78.000000, 82.361230, 100.000000, 97.877604, 100.000000, 89.553755, 100.000000, 86.000000, 74.147266, 86.530535, 99.745588, 92.338622, 79.701732, 88.391924, 83.000000
EteRNA ensemble design 05 (sparse 5), 86.822120, 94.667182, N/A, 60.000000, 93.743572, 75.090225, N/A, 100.000000, 80.083060, 84.742572, 100.000000, 94.667182, N/A, 80.000000, 81.870037, 90.036024, 100.000000, 80.000000, 79.148966, 99.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 80.000000, 79.841406, 100.000000, 90.470197, 100.000000, 77.009269, 100.000000, 86.000000, 95.691211, 84.535571, 99.820301, 91.216478, 100.000000, 90.795983, 71.000000
EteRNA ensemble design 06 (sparse 5), 86.822120, 94.667182, N/A, 100.000000, 95.399694, 83.393483, N/A, 100.000000, 77.113881, 82.398814, 100.000000, 94.667182, N/A, 80.000000, 81.870037, 92.959536, 100.000000, 80.000000, 79.148966, 99.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 68.000000, 79.841406, 100.000000, 86.766493, 100.000000, 72.770711, 100.000000, 86.000000, 95.691211, 83.614818, 99.758248, 90.486869, 100.000000, 88.404304, 88.000000
EteRNA ensemble design 07 (sparse 5), 86.822120, 84.001547, N/A, 60.000000, 93.743572, 91.696742, N/A, 100.000000, 80.235002, 83.208486, 100.000000, 84.001547, N/A, 80.000000, 81.870037, 90.011787, 100.000000, 80.000000, 79.148966, 99.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 81.000000, 84.881055, 100.000000, 90.470197, 100.000000, 76.635443, 100.000000, 86.000000, 95.691211, 83.998465, 99.739541, 91.216478, 100.000000, 88.534763, 89.000000
EteRNA ensemble design 08 (sparse 5), 86.822120, 84.001547, N/A, 100.000000, 91.748121, 83.393483, N/A, 100.000000, 82.835707, 84.829261, 100.000000, 84.001547, N/A, 80.000000, 81.870037, 90.516104, 100.000000, 80.000000, 81.077367, 99.000000, 86.167206, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 78.000000, 84.881055, 100.000000, 94.173900, 100.000000, 81.087616, 100.000000, 86.000000, 95.691211, 85.226135, 99.608552, 91.946086, 100.000000, 91.030809, 78.000000
EteRNA ensemble design 09 (L2), 86.822120, 100.000000, N/A, 100.000000, 95.399694, 100.000000, N/A, 100.000000, 79.984642, 82.853931, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 81.886971, 100.000000, 80.000000, 79.148966, 99.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 73.000000, 77.321582, 100.000000, 86.766493, 100.000000, 73.838785, 100.000000, 86.000000, 95.691211, 85.149406, 99.879768, 90.486869, 100.000000, 88.926139, 81.000000
EteRNA ensemble design 10 (L2), 86.822120, 62.670277, N/A, 60.000000, 93.743572, 91.696742, N/A, 100.000000, 77.753787, 84.519512, 100.000000, 62.670277, N/A, 80.000000, 81.870037, 92.258121, 100.000000, 80.000000, 79.148966, 99.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 82.000000, 94.960352, 100.000000, 90.470197, 100.000000, 74.499293, 100.000000, 86.000000, 95.691211, 80.929289, 99.760742, 88.001491, 93.233911, 87.491093, 77.000000
EteRNA ensemble design 11 (L2), 86.822120, 78.668729, N/A, 100.000000, 95.399694, 100.000000, N/A, 100.000000, 78.572396, 82.464268, 100.000000, 78.668729, N/A, 80.000000, 81.870037, 86.897167, 100.000000, 80.000000, 79.148966, 99.000000, 86.167206, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 83.000000, 87.400879, 100.000000, 86.766493, 100.000000, 72.183269, 100.000000, 86.000000, 95.691211, 82.770795, 99.775725, 90.486869, 100.000000, 88.117295, 86.000000
